Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
599.000,658.900,es-us,0.81384,,,"Lo dije legalmente que no está permitido estar como en mis redes esa información le pertenece a pesar de que se pueda extraer y violar es solo para tenerlo en cuenta a pesar de eso, pues vamos a sacar la información para este ejercicio entonces, eh? Un recibo del código el código es muy sencillo, eh? Tenemos el proyecto el folder del proyecto el ambiente que es básicamente donde se ejecuta python, dónde va a correr python? Esto creo que se ha visto el estudio code, que lo estaba también utilizando en visual Studio code Hay una carpeta llamada adaptador, que esto es lo que conecta con el repositorio que el repositorio hace referencia, a dónde va a quedar almacenar la información repositorio puede ser una base de datos puede ser un archivo Excel un CV puede ser al final lo que lo que se escoja en este caso el repositorio es un es una base de datos no relacional llamada mongodb porque no relacional porque lo que"
659.000,718.800,es-us,,,,"recibir son json y para tener la información original y no perder mucha información, pues vamos a coger la información Jason de de la respuesta acá las funciones que se utilizan para guardar en base de datos para obtener la información de la base de datos muy sencillo, Eh hay otra carpeta que se llama preparación Una vez que se extrae la información o que se extrae la información no la tengo almacenada en mi base de datos, pues quiero consultarla Y de pronto guardarla en un archivo, si es vi en un en un tabular para que sea más fácil entrenar el modelo Esto es lo que hace esta función muy sencillo con las características Que de momento creo que son las más relevantes, Eh Esto mcrp, no todavía no sé qué significa pero lo vamos a averiguar, pero por ejemplo, aquí tenemos el precio podemos también colores por dentro o colores por fuera a la marca el modelo cosas, así que uno ASUME que pueden ser relevantes para calcular el precio em está este proyecto que es el scrap Este es el proyecto que"
718.900,778.900,es-us,0.73952,,,"Crea con scrappy, eh, Ahorita les mando también el link de este repositorio para que tengan acceso y puedan explorarlo modificarlo utilizarlo para otra página pueden usarla como plantilla no hay problema, eh? Se dentro de la carpeta, eh? De scraping. Hay un folder que se llama spyders que es spiders hace referencia como literalmente es una arañas que la idea es esa son arañas que van saltando en páginas web y van extrayendo información de las páginas web. Esto es como framework, eh, Ya te construye todo esto y simplifica mucho, eh? La utilización de de estas herramientas de scrap y hay dos funciones principales una que es extraerme la información básica que con básica hago referencia a a extraer la información de la lista básica y aquí también se aplica la paginación Pues porque el el el el el sistema tiene que ser capaz de pasar página por página página por página."
779.000,837.400,es-us,0.79523,,,"Para extraer, pues la información de los carros y el segundo lo que hace ya está especializado en sacar la información pero del detalle específico de cada automóvil ya es en esta página entonces me meto a esta página y sacó la información del detalle específico de cada carro Esos son los spiders, el resto son constantes constantes que es por ejemplo, la URL el nombre de la colección que se usa en la base de datos, em por aquí también tenemos, eh? Los ítems que es como una forma es un objeto. Básicamente para poder, eh, modelar la respuesta a la URL Acá está la respuesta el estatus porque básicamente tú tiras una consulta, pero haces la consulta, puede fallar. Entonces respecto, a que estatus quedó yo puedo tomar una decisión si quiero reintentar o si quiero mandarla a un archivo para que después se reintegre, puedo hacer muchas cosas o y el response que hace que tiene la respuesta final."
838.900,898.300,es-us,0.77740,,,"Este sí, eh? Bill water is es como un intermedio esto ya es para cosas más complejas, no voy a mostrar mucho acá pipelines, eh? Es para poder una vez que ejecutores crappy y ejecutó el spyder, puedo generar un python que es básicamente que quiero que pase antes y después de que se consulte esa información entonces en un en uno de los en el que es el básico en ese biden. Lo único que está haciendo es guardarlo en un documento en un en un documento json para después leerlo y me guarda la lista de toda la información básica ahorita lo vamos a ver para qué se se se se se sea más claro y el otro piden lo que hace es guardarme en la base de datos dependiendo del estatus aquí si el status cupcake guárdenlo en la base de datos, si no, pues no, no haga nada y series esto ya es como más configuración ahí pueden leer la la documentación, eh, De hecho se llama así, eh scrap."
898.900,958.600,es-us,,,,"Esta es la libreria que estamos usando muy sencilla de usar muy eficiente muy rápida, em para hacer este tipo de extracciones bastante cómodas y rápidas, eh? Finalmente aquí un archivo de salida opus para guardar las salidas que ahorita vamos a contiene folder de testing y unit work, que esto viene Unido Word eh? Es de un arquitectura que se llama, eh? Domain driven design sí, eh? Desarrolló basado o guiado por El dominio, que es el conocimiento Bueno eso es otro tema, pero lo que hace aquí es, eh? La conexión con la base de datos, no relaciona. Eso es lo que hace la de generar la conexión y está basado en una arquitectura llamada domain design después la pueden también consultar ahí hay un libro que que es de eso, pero"
959.000,1018.500,es-us,0.85845,,,"Obviamente para que que desde el punto de vista arquitectónico eficiente Entonces cómo funciona esto aquí tenemos las los spiders tenemos el test. Yo suelo crear en en test las mismas carpetas con los mismos nombres y mismas distribuciones, pues para seguir esa línea de pruebas unitarias y demás si hace falta, pero aquí para simplificarlo pues vamos a ver las dos primeras que es traigo la información de básica y extraigo la información detallada. Entonces aquí tengo limitado a 150, eh, 150 elementos es decir 150 carros, pero pues cómo vamos a sacar varios, Porque necesitamos consultar bastante información firé como a tenemos un 2000 a ver si estamos optimistas de que no va a fallar y le damos aquí a ejecutar Entonces esto qué va a pasar esto?"
1017.900,1077.700,es-us,,,,"Que va a ser por debajo, es conectar con esta con este portal y va a hacer la paginación, va a ir página por página datos, va a ir corriendo y va a ir sacando la información básica y eso va a generar un archivo de este tipo Este no es el archivo final, sino Este es el que yo ejecuté antes con 150 con un límite de 150 que ha de hecho mentiras aquí ya hay más, hay 250 porque él va escribiendo con el tiempo de hecho creo que aquí sí lo vuelvo a abrir. Sí, miren ahí sí se dan cuenta. Ya está escribiendo, eh? Más y más registros y saca la información básica, que a mí me interesa que esté pronto el nombre la posición Esto sí es irrelevante, pero lo que es importante es la url la URL del detalle. Entonces acá ya tengo el detalle de ese carro. Tengo la URL para después apuntar esa URL y sacar la información, eh? De la respuesta que hago ahí entonces para que"
1078.000,1137.500,es-us,0.74922,,,"Siendo también Cómo funciona esto que está pasando acá es básicamente lo que yo les mostré en la sesión anterior que es Eh si yo me meto aquí a inspeccionar elemento meto aquí al Network el Network básicamente lee el tráfico que hay entre la página y el servidor. Eso es lo que hace y si acá yo actualizo Esto va a consultar aquí. Yo no estoy filtrando por el servicio que me interesa porque si le colocó todo esto cargo un montón de cosas imágenes y un montón de cosas y así, pero a mí solamente me interesa un un servicio específico, que es este Entonces desde aquí, yo puedo saber cuál es el, eh, Cuál es el tipo de request que se envió aquí es un get tiene estos parámetros, por ejemplo, aquí es la página 3. Si se dan cuenta aquí se maneja la página eso está en el en la lógica del Script para hacer el Script para que haga la paginación Ese es el elemento que se va modificando 1 2 3 4, 5 tata, hasta que llegue hasta la última página o hasta que ya no hayan elementos."
1138.000,1197.800,es-us,,,,"Eh, Y la respuesta, pues es está acá, eh? En esta respuesta hay una parte en la que se puede extraer la información que Les acabo de comentar, hay uno también tiene que mirar Cuál es cuál es ese ese elemento que contiene esa información, pero es básicamente esto que estamos haciendo aquí manualmente lo que hace el Script de forma automática y de hecho ya terminó ya terminó de hacerlo, veamos, cuánto está el total, eh, 220 les digo 2020 que que es un número bastante bueno Y si se dieron cuenta Se demoró 2 minutos tal vez o menos Entonces siguiente paso Tengo este está lista. El otro el otro test que ya coge el detalle, lo que hace es leer esta lista y por cada uno de estos elementos, apunta a la URL saca la información, que a mí me interesa Y la guarda en base de datos Entonces cómo vamos a ver que eso va a suceder aquí esto es la lista la lista anterior, Sí sí señor."
1198.000,1257.700,es-us,0.82415,,,"Entonces él usa esta URL Este es el elemento que usan y con esta URL eh. Cuando recibe la respuesta a de ahí saca la información de la respuesta del detalle del carro, vale? Va por ahí la cosa, entonces acá esta es la la base de datos, no relacional la razón por la que se usan no relacionales porque la información que se recibe es un json y para no tener pérdida de información porque en el futuro algo podría ser útil, pues se mantiene la respuesta en 30, así no Se use toda pero se mantiene enterita, si se dan cuenta, está está vacía completamente vacía, No hay nada Está limpia Entonces ahora vamos a ejecutar El otro, es este de acá. Le damos un play y va a pasar exactamente lo mismo que que explicamos hace un momento con el detalle, si yo meto acá y hago otra vez una inspeccionar Eh me meto al"
1257.900,1317.500,es-us,0.81427,,,"Al Network aquí refresco esto otra vez va a mandar una solicitud es al servidor aquí otra vez estoy filtrando por la solicitud, que a mí me interesa que es doc y aquí me tiene tanto el response como el el request hay una forma muy fácil de testearlo, que es lo que ustedes pueden hacer es aquí clic derecho Aquí les permite copiar y aquí hay una opción que se llama copy bash copy, no estoy, seguro que significa q r l, pero sé que es esta opción Busch se van a postman postman. Es una aplicación que se usa para testear servicios como este testear servicios de cliente a servidor cliente a servidor cliente servidor aquí, lo que, eh pueden hacer es hay una opción que se llama import le pegan ese ese valor y él ya va automáticamente a reconocer."
1318.000,1377.700,es-us,0.80567,,,"S s request y Esta es una forma mucho más sencilla de hacer este tipo de pruebas, entonces acá ya te llena todos los heaters te llena todo el body en este caso no se usa Body eh? Parámetros, etcétera todo esto te lo te lo simplifica y acá yo envío set y acá tengo el response que es, básicamente lo que tengo en el inpec es cuando me saltó aquí a response, es esto mismo y por aquí hay una cosa que se llama Entonces yo Cómo identifico, Qué información tengo que sacar aquí uno se pone un poco investigado y uno Busca una palabra clave que uno sabe que es algo importante, Por ejemplo, gasolina o puede ser esta de acá, vamos a filtrar esto de acá acá y aparece aquí y aparece por aquí entonces si se dan cuenta por aquí aparece un json, eso es una buena noticia de hecho justo de acá, se está sacando la información porque Jason porque Jason es mucho más fácil de entender y y"
1378.000,1437.800,es-us,0.84649,,,"Dar información que hacerlo directamente en la página si se dan cuenta, pues acá tendría que hacer una lógica más compleja para sacar la información de acá y sería más mamón y todo eso Entonces uno Busca como literalmente el camino más fácil y ahora que tengo yo como resultado pues vamos viendo la base de datos, qué va sucediendo acá tenemos la base de datos. Vamos a refrescar y mira, ya van en 1784 y que se demoró 5 minutos no se demora menos y acá ya tengo la respuesta. Entonces si yo extiendo acá, pues esa ese Jason que vimos Acá está acá en en esta consulta que hicimos acá este este Jason que aparece acá y pues aquí aparece un poco desordenado y difícil de leer Porque así es como lo entrega la página aparece acá ya súper lindo y súper bonito en en la base de datos Y aquí ya encuentro Pues todo."
1437.900,1497.800,es-us,0.85698,,,"Necesito que por ejemplo podría ser Okay De hecho aquí viene con más información al vehículo similares, por ejemplo Acá está diciendo el tipo del el estilo del cuerpo me imagino que eso también podría ser algo importante no sé porque habían más hay una que se llama precio pero no lo veo es que hay mucha como les digo Ah mira aquí año me imagino que el modelo, eh? A pesar de que no se usa toda la información en lo personal prefiero guardarla porque pues nunca sabes en el futuro la vas a necesitar o vaya a tener algo útil y demás Entonces ya con esos pasos si se dieron cuenta sacar la información uno se demora eso haciéndoles el la investigación configurando el scrap y demás Pero una vez que funciona es es muy rápido. La única recomendación es no sean tan agresivos porque de pronto ellos"
1497.900,1557.200,es-us,0.78080,,,"Pueden detectar eso en el en el tráfico Y puede que baneen su pan en su su IP eso tampoco sería tan malo porque ustedes usan una VPN u otra cosa y ya está Pero ellos pueden generar también formas de respuesta igual de agresivas para para prevenirse a que le saturen el el servidor que también esto Esto es cómo hacen ataques, eh? Creo que se mande ossl que es Está ya en el servidor de tantas solicitudes que le hacen le estallan hasta que se quema Y hay sistemas que previenen en eso, pero entonces yo creo que ya acabó se mira ahí 2020 y ya tenemos 2020 registros pues para jugar y ver qué rayos Entonces el siguiente paso que hay en este en este en este proyecto es la extracción de los datos es básicamente, eh? Un cuerina se hace a la base de datos."
1558.000,1617.000,es-us,,,,"Se convierte en un en un csb con la información que necesitamos en este caso solamente estamos extrayendo esta información que se ve en esta lista porque podría ser la que es importante no soy un experto en carros, pero eh, con base a lo que vi parece que es la más interesante y ejecutamos a ver qué pasa y también les traigo muy sencillo muy rápido, en cómo funciona miren ya consultó y me generó en el output aquí ya me generó, pues la salida es básicamente acá puedo ver este dato que no sé qué es el msrp, no tengo nada que hacer, pero lo averiguaremos Entonces es fallo de preferido el precio sugerido del fabricante, Ah Bueno mira gracias, gracias por llevar la cosa, entonces sí mira aquí está el nombre colores cosas así, etcétera, etcétera, que uno dice esto puede ser muy útil y el siguiente paso, cuál es?"
1617.900,1677.900,es-us,0.81893,,,"Que también la hemos visto en la sesión anterior es hacer un análisis de datos una vez que yo ya tengo la información Cuál es el siguiente paso extraigo, eh? Las los insights, una una forma en la que yo pueda entender esta información puede encontrarse, hay valores perdidos. Pueda hacer un análisis sencillo, entonces hay una forma de hacer. Eso es, eh? Déjenme Hablo aquí otra vez el proyecto que teníamos nosotros que de hecho tengo que subir cambios discúlpenme que no he subido cambios, pero lo haré en cuanto termine también la sesión 1 semana movida Aquí está Machine Medellín Machine learning listo. Entonces la sesión anterior habíamos creado este este, eh? Script muy sencillo, que usa una librería llamada G deira, profile Y qué haces que nos genere un reporte automático con con digamos con la información básica que no necesita para poder."
1677.900,1737.400,es-us,0.81354,,,"Para hacer un análisis inicial de un dataset en este caso le hicimos para el Smoke Qué es la que habíamos ahí se está presentando todavía cierto, ven mi pantalla todavía Es que creo que me apareció un mensaje que no estamos viendo ahí está Dale dale Perfecto entonces, eh? Hicimos este ejercicio muy sencillo, vamos a replicarlo Pero ahora con este Entonces vamos a buscar a dónde está este archivo está, Dónde está, Dónde está vez que aparece abrir ya me acostumbré mucho acostumbré mucho a visual basic visual Studio perdón, porque chat se me está olvidando Cómo usar Paisa entonces aquí buscamos."
1738.000,1797.900,es-us,0.84355,,,"Listo Este es el archivo, vamos a meterlo aquí en este proyecto y aquí quizás le cambiamos el nombre ya no va a ser Trade sino va a ser Cars sí es vi y aquí le colocamos caps como para hacerlo simple el reporte sea de Marc cuts también muy sencillo y le damos aquí a ejecutar y pues esto automáticamente lo que va a hacer es, eh, generarnos este reporte antes, cómo les digo uno podría hacer esto manual, pero creo que de verdad es una pérdida de tiempo, si ya existen este tipo de librerías Y si ya necesitas hacer algo muy especializado, pues lo haces con esa variable especializada que necesitas, pero pues no tiene sentido ponerse a hacer estas funciones Si ya hay una librería que lo hace, te lo presenta de una forma muy elegante. Hasta es algo, que yo le presento a las personas que"
1797.900,1857.300,es-us,0.83210,,,"A las que responden proyectos este documento sirve mucho, pues les gusta es fácil de entender también y mira ahí ya está renderizando aquí, ya va a generar la estructura y aquí ya nos creó el reporte, por eso abramos lo aquí abramos el reporte abramos por ahí con un con un Chrome porque si no el estilo hace que sea oscuro y se puede producir información y ya miren, aquí tenemos, por ejemplo, 24 variables tenemos 2020 observaciones que es básicamente filas. Eso es lo que nos está diciendo hay 10% de valores perdidos, eh? Este es el número de celdas que están perdidas Esto es lo que pesa memoria, no hay duplicados. Eso es muy bueno, no hay duplicados. Eso está genial y se dan cuenta, pues no, no me demoré nada en hacerlo Ah bueno, esta primera esta primera es el id esto ignoren esto."
1857.900,1917.300,es-us,,,,"No debería estar ahí. Esto es un ID del mismo pandas que se usa y el general y esto no lo podemos ignorar, pero miren ya vemos este este de acá, que esto era lo que yo a lo que yo me refería con que Estos sí son datos reales, porque en el ejercicio de Smoke no sucedía en estas colas tan largas, cuando una distribución tiene esta cola así el arte en ejercicios del libro no pasa, pero en el mundo real sí pasa entonces esto es chévere verlo porque uno se enfrenta al problema de verdad, Mira por ejemplo también hay 29% de valores perdidos, que ya veremos, eh? Cómo sé qué qué qué podemos hacer para llenarlos o eliminarlos o hacer algo con ellos, eh? También el año, por ejemplo, miren hay una de 1940, No puedo creer que haya un carro que sea tan viejo todavía es más viejo que mi mamá y todo sí es el más caro."
1918.000,1977.200,es-us,0.86047,,,"Correcto debe ser una bien bien curioso también es un buen Mira Acá está como los nombres, eh? Acá lo está interpretando como texto, aunque Posiblemente sea una categoría. Eso hay que hacer de acuerdo transformaciones, pero por ejemplo la palabra que más se repite es Alfa luego Jeep parece que los jeeps se venden muy bien Chevrolet entonces aquí no, ya se puede hacer una idea de cómo qué tipo de cosas se venden el modelo? Entonces Creo que este es el nombre que también se les da aquí lo toma como un texto, pero también se podría transformar algo categórico diferencias entre texto y categórico categórico es como por ejemplo las áreas de una empresa recursos humanos, eh? Ingeniería Haití administración. Hay un hay un vocabulario limitado es decir, hay unos hay unas áreas limitadas en una empresa."
1977.900,2037.700,es-us,,,,"Sí y estas áreas no tienen un orden específico, es decir, no es posible colocar en una línea, cuál va primero que otra simplemente son diferentes Entonces el área de administración Es diferente al área de ingeniería, pero eso es diferente el texto no tiene un vocabulario, completamente cerrado y funciona por lo general en secuencias, el texto, por lo general tiene una secuencia que tiene sentido cuando estamos escribiendo y demás en este momento lo está tomando como un texto que es erróneo Pero uno puede hacer ciertas modificaciones antes de ejecutar el el este Script para que para que lo tomé como una categoría que ahorita incluso lo podemos hacer a ver si mejora, eh? Este local son es muy interesante porque el reporte precisamente no soporta algunos tipos este local solo primero el 100% está perdido y quizás tiene un formato que"
2037.000,2096.200,es-us,0.82009,,,"Soporte entonces este también lo podríamos descartar, por ejemplo, local, ya sabemos que no tiene datos de nada, entonces no me sirve absolutamente nada ese tamaño está tomando como un texto Ahorita arreglamos eso a ver si podemos Porque si si puede ser importante aquí al parecer hay un valor único esto tampoco es relevante, eh? Porque cuando hay un Data set siempre Buscamos que haya varianza si no hay varianza en una en algún en algún fichero o en alguna característica no es informativo O sea no me está entregando es decir, esto no va a afectar el precio siempre va a ser nacional, lo puedo borrar también el precio si se dan cuenta también hay precios muy altos este precio no sé qué también hay 100% perdidos Así que posiblemente lo podemos Borrar el trim y básicamente esto se puede hacer entonces acá, por ejemplo, estos cito tomó como categórico. Esto es Genial porque este sí lo tomó como un categórico."
2096.900,2154.000,es-us,,,,"Aquí podemos ver, por ejemplo, la mayoría es de Paul Will me imagino que esto es trasera y delantera me imagino el from. Luego le sigue que esto no sé qué tanta diferencia sea esto por ejemplo, pero aquí uno ya va bien Sí y hay casos raritos como estos incluso esto se me hace raro que no dice que no diga que está desbalanceado, Porque estos de acá son muy poquitos, debería decir como desbalanceado Pero bueno, acá te muestra como entonces todo esto te ayuda a cómo a darte una idea una idea inicial Sí de hecho. Esto que ustedes están viendo Yo también lo estoy viendo por primera vez, no lo he visto Este es el ZIP code de quien lo vende, creó al parecer, hay un Man que vive acá que le encanta publicar en Cars esto ya no sé qué es, no sé ni siquiera cocina."
2156.900,2216.800,es-us,,,,"Me corcho este de pronto kilometraje. Ah mira Sí sí, sí, bueno, bueno, Eso sí muchas gracias, sí que es como, eh? Milla, Edge Mirage que andan en millas correcto, Sí señor, correcto. Entonces mira sí, acá al parecer hay muchos nuevos. Me imagino que si es ceros porque es muchos nuevos y ahora uno que otro usado y que ya está muy viejito. Me imagino que por aquí está el de 1940. Me imagino ya le habrán dado buena pata y así hace uno sigue y sigue y mira, por ejemplo, esto también lo detectó como categórico. La marca eso también podría influir Sí entonces van a darse cuenta que la preparación de los datos es por lo general, lo que toma más tiempo lo que toma más tiempo entrenar el modelo por lo general no es tan complejo, sino es el lo que les"
2217.000,2276.600,es-us,,,,"También se enseñan las anteriores, la Barrera de contexto poder entender los datos Y transformarlos en algo que el modelo sí pueda entender porque la mayoría sino todos los modelos de Machine learning entienden números Entonces tenemos que transformar estas características como estos nombres en números en algo que pueda entender el modelo que eso también lo lo iremos haciendo en esta sesión, Sí entonces acá tenemos Movistar también se tiene el estilo que también es un categórico. Es que en esta librería como que te simplifica todo esto y y te quita mucho, pues esto por ejemplo, parece un ID parece un ID y todos son distintos por lo que tampoco es informativo, Porque si todos son distintos, pues no puedo agruparlos y encontrar patronos Entonces eso también este de acá bien descartado no me sirve para nada canónica al Premium Bueno aquí uno va mirando más información eso también es interesante el tipo de"
2277.000,2336.400,es-us,0.77491,,,"De gasolina o de combustible que usa entonces la mayoría son gasolina curioso que el siguiente sea eléctrico al parecer al menos entre eléctrico híbrido, ya suman un 16% Eso Está chévere, acá también hay otro eléctrico. Entonces uno también tiene que mirar a veces sí, para que no haya este desbalanceo que acá si te dice que está desbalanceado si se dan cuenta casi lo colocó uno a veces intenta agrupar de pronto este eléctrico es un casino más, pues lo agrupó con este eléctrico podría ser y capaz. Hasta que lo podría agrupar con el híbrido Aunque tampoco el híbrido es un uno más pequeño uno va buscando también ajustar este desbalanceo para que qué pasa con el desbalanceo que como hay casos tan tan extraños, no hay suficiente información para que el modelo encuentre un patrón, entonces hay que buscar cuál es la mejor manera de"
2337.000,2396.000,es-us,0.84447,,,"De de ajustarlos Sí porque puede que el el modelo se entrene demasiado bien con gasolina a tal punto que no reconoce los demás casos entonces uno Busca siempre como que mira, sabes de gasolina, pero también Tírame Necesito que aprendas de los demás sí no solo de gasolina y tengo que aprendas de los demás y y para ese tipo de cosas hay ciertas estrategias que se pueden usar acá también te tira reporte y acá incluso Hay una que en la parte final Mira esto también es no informativo el color esto también lo toma como un texto Ahorita miramos Cómo transformamos eso porque también Sería bueno tenerlo bien ajustado, pero acá al final te tira también como relaciones, por ejemplo, hay una relación que yo creo que será muy interesante el año versus el precio ponle tú entonces incluso."
2396.900,2456.800,es-us,0.85402,,,"Sí, acá se ve Se ve así todo largo, porque aquí está el de 1940 aquí no también tiene que buscar de remover of layers, porque los los datos raritos pueden dañar el modelo también porque le estoy entregando también información como anómala que que puede hacer que en el momento de ajustar y encontrar el precio se desvíe mucho por ese dato anormal, entonces hay unas estrategias que también se pueden hacer allí para poder parar los datos Entonces si se dan cuenta acá se alcanza a ver una una diagonal hacia arriba al menos desde el 2020 que imagino que es que entre más nuevo, pues más precio tiene eso es lo que yo podría entender aquí a más nuevo más precio, Sí y por aquí debería estar el de 1940, pero como es solamente un un caso, Yo me imagino acá no lo pinta, Ojalá lo pintara."
